,bot
102061,1
263827,1
404937,0
125057,0
108742,0
102819,1
13657,1
311077,0
394821,0
14821,1
98229,0
367302,0
387787,0
286025,0
66952,1
43599,0
228781,0
33390,1
303179,0
19475,1
395569,1
398036,0
320028,0
66640,1
274646,1
62615,1
277390,0
316138,1
182963,0
146011,1
261990,0
343463,0
296267,0
138430,0
279317,0
245564,0
104416,1
359845,0
75087,1
27000,0
296118,1
307214,0
275426,0
95636,1
33366,1
93422,1
136959,1
340781,1
409294,0
94704,1
152931,1
219655,1
57036,0
268264,1
207885,0
176552,1
268434,0
243880,1
228696,1
266713,0
382041,0
340825,1
400915,0
124944,1
316288,1
110029,0
132651,0
249314,1
137972,0
231149,0
360883,1
219358,0
138367,0
70432,1
45088,1
78232,1
56419,0
26025,0
144371,1
131021,0
361672,1
168710,0
403015,1
295250,1
41310,1
355463,1
42831,1
261443,1
187713,1
351398,1
264477,1
15295,1
184062,1
339202,0
364326,1
67641,0
346422,0
206202,0
399810,1
29171,1
278863,1
79168,0
65805,0
57040,0
132313,1
229672,1
403498,1
271689,1
147748,0
406658,0
53662,1
345632,1
340456,1
100263,0
316165,1
237896,0
342080,0
174301,1
69646,0
353341,0
202402,1
108581,0
373899,0
273956,0
150924,1
153597,1
218691,0
188990,1
357288,0
232043,1
234294,1
130747,1
101098,0
361216,0
384075,0
410527,0
210916,1
291830,0
271808,1
240737,1
264147,0
395394,0
284544,0
278287,1
75769,0
328989,0
322364,0
21199,1
398983,0
61097,1
137617,0
17858,1
50132,0
247905,0
224862,0
215058,1
378375,1
81370,0
125518,1
47731,1
89927,1
54306,0
226405,0
161702,1
157750,0
186443,0
393810,0
14797,1
56713,1
64047,1
300679,0
30864,0
189480,1
36544,1
149555,0
165293,0
133911,0
257037,0
240598,1
246441,1
373903,0
354523,0
323774,1
155155,0
264805,0
214588,0
407294,1
382178,1
23145,0
220338,1
363368,0
52875,1
315935,0
308820,0
326606,1
118060,0
293198,1
108036,1
312637,0
386341,0
63456,0
183552,0
39847,0
355612,0
249945,1
79490,0
383864,1
188861,0
30354,1
208468,1
408244,0
370113,1
205486,1
176868,0
346727,0
113081,1
343926,1
336259,1
165464,0
80342,0
71442,1
392655,0
281923,0
132124,1
308211,1
370067,0
112969,1
308531,0
179180,1
5747,0
151566,1
365879,1
86340,0
283485,1
108956,1
95209,1
87767,1
73794,0
67880,1
9884,0
4604,1
346094,0
338302,1
89565,0
162248,1
160368,1
359220,1
348445,0
252228,1
135609,0
337060,0
114405,1
206252,0
380646,1
40742,0
63220,0
345469,0
146233,0
310963,0
230830,1
183572,0
173684,0
169721,1
334567,1
131183,1
129346,0
234253,1
239699,1
32812,1
276086,0
9789,1
112912,1
77262,1
56753,1
169627,0
152657,1
115166,1
198815,1
353342,0
141114,1
114876,0
350466,1
135397,0
244560,0
9905,0
25425,1
209043,0
35994,1
266621,0
277445,0
147288,1
187169,0
410535,0
41692,1
145116,1
67732,0
262610,0
132216,1
279377,0
196442,1
188547,0
383502,0
116817,0
241283,1
301230,1
62636,1
174928,1
25512,0
93190,1
373206,1
154660,0
392574,0
46960,1
209601,0
112983,1
292267,1
24401,1
305830,0
281571,1
360068,1
16759,0
79308,1
84794,1
147479,1
394536,1
52806,1
257458,0
390562,1
377841,0
256703,1
156413,0
385525,0
44619,1
405314,1
258567,1
250245,0
282161,0
155577,1
393500,0
55874,0
86544,1
97576,1
356589,0
135414,0
296531,0
279795,1
411735,0
140789,0
72529,0
303284,0
253334,0
381292,1
146138,1
170497,1
52605,1
70094,1
14869,1
207853,0
26785,0
47668,0
181114,0
73210,0
336339,0
180161,0
246115,0
244636,1
166070,0
89966,1
301697,0
409267,0
229595,0
228486,0
275469,0
47188,1
201344,1
285271,1
54962,0
49775,0
226551,0
369438,1
262476,0
65252,0
162798,1
55308,1
136847,1
411194,0
383844,1
214693,1
194487,0
80613,1
364369,1
258936,0
225359,1
10305,1
177880,1
19553,1
342493,0
337791,1
232379,0
88772,1
123190,0
386550,1
199304,1
111177,1
271803,1
3951,1
410321,1
359128,1
324687,1
115132,1
63317,1
26962,0
281170,1
353930,0
80419,1
308646,1
351677,0
15885,1
233738,1
314364,1
137383,1
349133,1
234857,1
301580,1
323664,1
176283,1
300231,0
77109,1
105880,1
193125,1
44263,0
54178,0
196776,1
89865,0
185057,0
176831,0
181879,1
32818,1
122617,1
272504,1
327717,1
23914,0
298522,1
368530,0
27589,1
109790,1
293779,1
17951,1
206082,1
72247,0
263566,1
320237,1
98220,0
354126,1
364338,1
67810,1
92078,1
232530,1
387290,1
135621,0
212352,1
183037,0
367879,0
356534,0
72362,0
244466,0
72444,0
186770,1
129105,0
17064,1
312538,0
78446,1
329645,1
163371,0
371839,0
180426,0
28527,0
378851,1
30565,0
137229,1
75615,0
74614,1
138972,0
99506,0
373007,1
288807,1
296247,0
384713,1
245172,1
169243,0
267099,0
285076,1
199886,1
2760,1
83973,0
250309,1
251513,0
136266,0
110214,1
192880,1
245769,0
389933,0
326351,1
388756,1
55866,0
119558,0
199896,1
289538,0
335459,1
312044,0
198993,0
173746,0
7773,0
201757,0
98462,0
277029,1
213341,0
295365,0
22775,0
404484,0
64804,1
396856,0
101956,1
189249,0
234837,1
119873,0
358862,0
272567,1
45605,1
245944,0
233001,0
59230,0
377585,1
342336,0
344020,0
190116,1
363479,1
271280,1
127233,1
209599,1
279373,0
40020,0
432,1
396110,1
19839,1
307377,1
398696,0
113438,0
257181,0
15932,0
318278,1
356611,1
81259,1
155381,1
397675,0
102164,1
165225,0
366861,0
351498,1
374671,0
402566,1
92445,1
295848,0
162448,1
301590,1
13330,1
161393,0
318170,1
138736,0
410919,0
369867,1
541,0
9370,0
35082,0
142789,0
285255,1
173964,1
152190,1
191129,1
33248,0
320797,1
28545,0
269240,0
353367,0
196910,0
107533,1
189951,0
194749,1
82413,1
339894,0
411887,1
194297,1
4015,0
59607,0
115712,1
104021,1
169126,0
277257,0
362810,1
43886,0
45201,0
377129,0
35636,1
89818,0
284121,0
150578,0
184834,1
58795,0
98485,0
115012,1
64954,0
155525,1
116043,0
391202,0
173624,0
347428,1
222910,0
255035,1
275726,0
206138,0
202871,1
160931,1
233162,1
403924,0
367534,1
230527,1
358488,0
276791,1
18165,0
133991,0
138891,0
315558,0
369144,1
74596,0
5656,0
54146,0
60046,1
135735,0
340029,1
88253,1
74688,1
79981,1
196689,0
300938,1
396543,0
349293,1
370959,0
280609,1
9206,0
60126,1
163439,0
62873,0
125557,1
291866,0
229848,1
312300,0
325301,1
332755,1
404345,1
401729,0
67128,0
199623,1
172784,1
289158,0
203673,0
77048,1
173635,0
121419,0
15510,1
313254,1
106083,0
364864,0
368585,0
410324,1
207085,0
145720,0
386150,1
122079,1
71034,1
176620,0
18776,0
65156,0
341580,0
230558,1
341504,0
141678,0
173563,1
77337,1
144207,1
261854,1
15344,0
155837,0
193631,1
128385,1
103008,1
154558,1
282882,0
165040,1
150112,0
85553,0
278035,0
23442,1
89698,0
153868,1
379295,0
81920,1
91440,0
405752,1
358147,1
276721,1
310437,0
240570,1
223730,1
98188,0
382926,1
60291,1
300293,0
375677,1
165788,0
273376,0
61877,1
380527,1
235860,0
176624,0
100078,1
315324,1
186195,0
278140,0
73260,0
384927,1
198173,1
309390,1
298505,1
133633,1
222097,0
324849,1
59584,0
322692,0
292069,1
245415,0
248849,0
29895,1
160409,1
259205,0
214076,0
239271,0
123425,1
16292,0
104945,1
194949,1
50580,0
382168,1
65967,1
296814,0
376735,0
42693,0
399290,1
48733,0
211010,1
349558,1
345981,1
374597,0
262267,0
128770,0
22451,0
10743,0
65616,1
239008,0
401218,0
92345,0
283602,1
253721,1
263193,0
321560,0
293719,1
327848,0
231394,1
284192,0
346343,0
227846,0
49175,1
174243,0
9829,0
359469,1
143854,0
220782,1
283220,1
253616,1
205242,0
95490,0
173199,1
198800,1
277348,0
3980,1
328240,1
372140,0
35981,1
333447,1
245863,0
404258,0
301866,1
79365,1
329618,1
175379,0
190558,0
253766,1
3257,1
377710,1
350803,0
14984,0
245285,1
214229,1
208770,1
40510,1
129780,1
13291,0
311428,1
34980,1
321862,0
273723,1
344891,1
314927,1
244997,1
57137,0
380485,0
244800,0
303665,0
52411,0
380492,0
113739,0
143360,1
234137,1
375582,1
181333,0
3150,0
11550,0
326432,1
181928,0
114882,0
408652,0
166016,0
388629,0
173536,1
369207,1
366179,0
356078,1
100929,0
205394,1
183935,1
225102,1
51703,0
41109,1
319914,0
396187,1
302764,1
159428,0
73172,1
363182,1
90481,0
398622,0
381950,1
207031,0
72022,1
197408,0
237667,1
356549,0
198198,1
82074,1
155431,0
363676,1
251675,0
284473,0
356049,1
184065,1
346461,0
338370,1
277241,0
361416,1
257007,0
298598,1
317529,0
185694,0
194281,1
264203,0
142690,1
221899,1
86592,1
23931,0
75996,0
42724,1
364516,0
356600,1
168204,0
8804,1
363567,1
225510,0
71535,1
67910,0
204149,0
60104,1
190667,1
303486,1
126218,0
169930,0
136965,1
213879,1
269678,0
43864,0
371322,1
145744,0
398202,0
378757,0
382859,1
251122,1
127467,1
333195,1
355693,0
305779,0
317046,0
130185,0
252992,0
173632,0
157136,1
189204,0
155154,0
324627,1
261182,1
402610,1
342472,0
139275,0
360135,1
128178,0
327552,0
63795,0
404154,0
190132,1
229461,1
350108,1
208792,1
225914,0
40720,0
190822,1
236802,0
171553,1
103063,1
174970,1
19303,0
97058,0
186484,0
16102,1
299001,0
160687,1
289209,1
68666,0
183765,1
163634,1
376318,0
137781,0
377985,0
276881,1
6460,1
269693,0
99847,0
20266,0
146961,1
403847,0
105322,0
209895,0
35817,1
176780,0
230212,0
173591,1
95880,1
134810,1
158152,1
221053,0
210702,0
406842,1
343311,1
174186,1
377940,0
338959,0
227548,1
258990,0
90330,0
193751,0
362642,0
189540,1
147251,1
211163,0
283921,1
116779,1
277691,0
77279,1
304347,0
14639,0
28883,0
254235,1
139021,0
79667,0
14002,1
10523,1
9713,1
376313,0
30220,1
22109,0
233169,1
269567,1
302747,1
380607,1
91554,1
30189,1
204331,0
194362,0
116119,1
290430,1
305992,1
299146,1
381060,1
346876,0
162520,0
266183,1
163903,0
249815,1
49018,1
364304,1
219612,1
116395,0
270001,0
364565,0
296369,1
243420,1
9282,0
96069,0
377254,1
403588,1
173382,0
90223,0
370434,1
386945,0
161414,1
388670,0
172762,1
364010,1
276642,0
253197,1
181254,1
15956,0
21948,0
254622,1
149728,0
23989,0
176988,0
198471,0
111989,1
260996,1
389062,1
362504,0
79104,0
45493,1
26532,0
313083,0
283459,1
390033,0
234861,1
155696,1
146271,0
261747,1
380516,1
325244,1
68369,0
348859,1
69663,0
314201,1
255623,0
163332,0
188609,1
122710,1
370737,1
375330,0
77773,1
120501,1
330660,0
203941,0
28423,1
373130,0
270643,0
155468,0
45242,0
83733,1
84065,0
113980,0
348057,1
53655,1
107777,1
242155,1
70663,1
346718,0
265430,1
299178,1
317942,1
308947,1
314752,1
137286,1
190407,1
47632,0
151137,1
150962,1
82333,1
302347,1
35436,0
241694,0
235639,0
167073,0
22826,0
331380,0
43499,1
261306,0
385497,0
189424,1
137513,0
333958,0
298052,0
48313,1
230210,0
275841,0
77117,1
131406,0
284776,1
202219,1
248653,1
208589,0
320753,1
194377,0
303749,0
68999,1
6550,1
303386,0
3746,0
27933,0
154126,1
334612,0
327192,0
267737,1
106488,1
331263,0
46274,0
356841,1
343917,1
249700,1
62599,1
400201,0
85672,1
295694,0
308164,1
103052,1
120336,0
241055,0
69496,0
399193,1
22897,0
406044,0
32938,0
401933,1
56899,1
154101,1
337893,1
8704,1
296508,0
117114,1
317176,1
138901,0
16066,0
341432,1
128704,0
270778,0
76485,0
278672,1
187866,0
382983,1
187783,1
232642,1
163366,0
174462,0
86333,0
401867,0
22602,0
79928,1
107967,1
177744,1
325973,0
297270,0
129102,0
228982,0
299618,0
67896,1
156632,1
118191,0
308444,1
386928,0
309061,1
237108,1
83750,1
207361,1
140294,0
335036,0
114144,1
154114,1
398214,0
172469,0
5163,1
28136,0
137465,1
375019,1
165673,1
217180,1
96141,0
60584,0
7133,1
138419,0
9004,1
326033,1
145367,1
400458,1
305672,1
14596,1
189669,0
237653,1
281131,1
356946,0
246498,1
333368,0
56498,0
339737,1
360273,1
310090,0
100611,0
15720,0
83840,1
22874,0
99460,0
144219,1
337847,1
95393,0
114691,0
386808,1
291115,1
197594,1
135168,1
289687,0
96560,0
36426,1
211672,1
261249,1
294710,1
261782,1
41901,1
44412,1
404321,1
354704,1
398918,0
299466,0
302541,1
222725,0
361573,0
407588,0
185992,1
308390,0
158651,1
46949,1
124666,1
107867,1
137632,0
228388,0
234027,1
377740,1
369161,1
318455,1
401416,0
327918,1
371519,0
392646,0
280861,1
305247,0
321124,1
357213,0
174365,1
281525,1
36712,1
45860,0
57484,1
132220,1
342095,0
244369,0
259404,0
238584,0
142679,1
302865,0
233275,1
94688,0
318257,1
277733,1
118217,1
2636,1
52549,1
273717,1
336932,0
318580,1
121576,1
166308,1
162743,1
406989,0
250500,1
118813,1
337775,1
55910,0
255425,1
161647,1
264959,1
218722,0
259282,0
40364,0
50086,1
83036,1
235293,1
205625,1
257676,0
148734,1
150910,1
68154,0
50651,1
54552,0
341924,0
310808,0
11966,1
79585,1
118040,0
324008,0
364746,0
140472,0
384716,1
400037,1
113122,1
37436,0
295915,0
219386,0
263437,1
405187,1
320290,1
125595,1
5644,0
393405,0
314485,1
380630,1
169220,0
87061,0
204992,1
175337,0
182844,1
402213,1
62560,1
353080,1
375570,1
107907,1
343023,0
377829,0
314085,0
396701,1
72674,1
77817,0
64052,1
206832,1
316859,1
155836,0
306866,1
387668,0
220962,1
169951,0
335505,1
51528,0
155130,0
38912,1
189495,1
134134,0
93809,0
220774,1
157623,1
290434,1
302824,0
317482,0
283078,1
162828,0
344814,1
237595,1
190279,0
126629,1
378629,1
21497,1
410149,1
61399,1
165551,0
124012,0
218367,1
354372,0
108231,0
20147,1
91924,0
35873,1
133767,0
128929,0
38103,0
24407,1
265154,0
162898,0
289068,0
396797,1
407258,1
286410,1
170252,1
222674,0
349652,1
102267,0
208453,1
201423,1
381254,1
397543,0
326525,1
170064,0
21818,1
340367,1
333362,0
396157,1
179406,0
196003,0
179901,1
313371,1
179676,0
295502,1
93450,1
113853,0
40989,1
281231,0
157941,0
41459,0
281219,0
140159,0
282970,0
78586,1
283573,0
172423,0
31529,1
18280,1
211413,0
50995,1
330110,1
356691,1
109939,0
19777,1
326945,0
411630,1
65495,0
119025,1
392150,1
341564,0
398492,0
344761,0
86147,1
389619,0
255868,1
290712,1
289628,0
269839,0
153356,0
343112,1
366024,0
398907,0
335646,0
181202,1
269720,0
25214,0
42997,1
136613,0
389367,0
281286,0
11206,1
286094,0
83931,0
297448,0
332720,1
119872,0
148940,1
41514,0
192759,1
111286,0
223504,0
56953,0
116359,0
385122,1
79525,1
349414,1
354887,0
112424,1
124682,1
186372,1
117465,1
383643,1
207999,0
157847,1
405419,1
197884,0
19735,1
37351,1
223298,0
334347,1
146218,0
289790,1
165080,1
4375,0
164536,1
195938,1
114458,1
106151,0
332812,1
274125,0
210426,1
100667,0
367010,1
44161,1
334286,1
393395,1
298179,0
325176,1
268262,1
294124,0
160184,0
138606,1
52032,0
136721,1
346175,0
86680,1
370460,1
237415,1
10299,0
14444,1
255294,1
346955,1
398258,0
72108,0
7881,1
272739,1
257804,1
19753,1
388186,1
125928,0
277572,1
37792,1
211516,1
277190,1
287257,1
71403,1
325818,0
332275,0
188398,0
149367,1
184859,1
407195,0
280227,0
298822,0
27055,0
231463,0
231496,0
87102,0
42734,1
353399,0
285737,1
26150,0
205568,0
218377,1
6015,0
60849,0
73803,0
143600,0
289174,0
94856,1
176591,1
200698,0
94411,0
213025,0
142615,1
31730,0
338613,0
393616,0
44555,0
88648,0
251953,1
63396,1
276299,0
410962,0
347783,0
147707,0
74005,0
334751,1
89982,1
274722,1
76144,1
163150,0
37344,1
237151,1
154853,0
266880,0
324698,1
287947,0
302463,0
53656,1
262815,0
80874,0
388382,0
253900,0
105505,0
16373,1
147618,0
202286,1
391592,1
370176,1
277527,1
29055,0
334817,0
146246,0
294912,0
91409,0
201368,1
260801,0
38776,0
372270,1
278840,1
64124,1
349535,1
219392,0
381531,1
64898,1
92064,1
184559,1
63142,0
8251,1
331397,0
196382,0
411368,0
134568,1
57580,1
9146,0
57554,1
228199,0
203211,1
69397,1
230076,0
12318,1
368337,0
312755,0
362648,0
252814,1
215924,0
150800,0
170962,0
218550,0
218304,1
293700,1
176226,1
59298,0
129495,0
108982,1
99858,0
333775,0
176658,0
35083,0
39032,0
107080,1
123165,0
276788,1
267797,1
85613,1
172655,1
122386,1
215282,0
52517,1
265304,0
288437,1
402600,1
271366,1
345245,0
136994,1
280054,0
45795,0
320499,0
318556,1
366597,0
221754,0
376158,1
108609,1
235068,0
311151,1
394003,0
68422,1
259151,0
149762,0
280699,1
125857,1
154508,1
335464,1
5616,0
4532,1
410126,1
74091,0
283143,1
220271,0
218336,1
116731,1
248379,0
99302,0
248875,0
154778,0
388026,1
104799,1
61002,1
178004,1
212948,0
320618,1
70853,0
251559,0
275805,0
26704,0
67309,0
33356,1
290184,1
378415,1
289218,1
221816,1
309236,0
331365,0
287805,0
77461,1
301958,0
278212,1
224795,1
61601,1
10187,1
184779,0
247002,1
222158,1
313003,0
103512,1
226314,1
319656,1
210440,1
163146,0
336429,1
159360,0
313047,0
186601,1
237709,0
84005,0
86337,0
68599,1
228124,0
295868,0
97228,1
208945,1
294157,0
185529,0
313087,0
255368,0
13826,0
367498,0
133776,0
118826,1
312644,0
135947,0
108058,1
236004,1
394309,0
140545,1
160503,0
133135,1
154537,1
235893,0
317547,0
149249,0
191025,1
152606,1
290588,1
349653,1
6533,1
275804,0
121069,0
311959,0
46784,0
11789,1
350276,0
217438,0
406895,1
216220,1
63820,0
91376,1
401972,1
276157,1
175061,0
266139,1
377384,0
63440,0
283661,1
107969,1
330425,0
394923,1
190937,1
399432,1
76372,0
101469,0
344339,1
149463,1
396875,0
284806,1
407815,0
299088,0
315938,0
17836,1
410164,1
315372,1
336003,0
302027,1
117253,0
354385,0
373486,1
54451,1
253051,1
15869,1
280929,1
332049,0
238147,0
92886,1
163724,1
25382,0
71366,1
204773,0
121511,1
287460,1
261251,1
183444,0
152274,1
410460,0
105974,1
30333,1
42719,1
268324,1
80729,1
128106,0
212305,1
269403,1
32319,0
223679,0
396571,0
213030,0
174825,0
323227,0
245426,0
23038,1
260334,0
82443,1
370305,0
165750,0
217962,1
238667,0
143135,1
30578,0
250433,1
289756,1
78817,1
69252,0
170430,1
317911,1
152725,0
96149,0
188594,0
365887,1
65422,0
14142,1
154645,0
86507,1
334663,0
18246,1
340127,1
396358,1
4636,1
212510,0
150173,0
278476,0
12162,1
190253,0
239068,0
330297,1
328529,0
382909,1
45955,1
263850,1
61889,1
228250,0
369672,1
399254,1
152718,0
62224,0
379982,1
186896,1
149512,0
279727,1
319401,0
311045,0
95622,1
187396,1
34232,0
305366,1
58095,1
11942,1
187632,1
383495,0
95237,1
266787,0
230916,1
50094,1
287168,1
135295,1
238774,0
269665,0
286992,0
405932,0
374118,1
87370,0
21197,1
134063,1
189869,0
411871,1
205875,1
259617,1
115399,1
337855,1
224319,1
347995,1
85937,0
388768,1
350300,0
262186,1
399618,1
83219,1
278670,1
358024,0
161128,1
89588,0
129816,1
365973,1
75988,0
308670,1
311385,0
206311,0
88418,0
332302,0
12089,1
290644,0
106316,0
186129,0
241810,1
376075,1
294058,1
245042,0
354900,1
106082,0
100367,0
387911,1
126864,1
201940,1
299256,1
38435,1
101902,1
66617,1
110226,1
14389,0
89981,1
46718,0
81272,1
339847,0
264884,0
80957,0
258955,0
377336,0
216065,1
188023,1
113346,0
253706,1
51545,0
161805,0
221269,0
107227,1
114459,1
128114,0
76725,1
244041,1
8877,1
52849,1
156654,1
49970,1
169584,1
167291,0
386613,0
241123,0
5683,0
253650,1
382683,1
375505,1
59079,1
33230,0
23703,0
288077,0
141418,0
242668,1
393709,0
318089,1
285867,1
299594,1
8145,0
40248,1
254191,1
326794,0
409520,0
127419,1
376326,0
346580,0
309413,0
224035,1
55037,0
15684,1
411611,1
406750,0
251475,0
214609,1
296097,1
164686,1
196436,1
103832,1
52729,1
272444,0
224139,0
162808,0
128969,0
239211,0
327248,1
294803,0
39394,0
306933,1
242277,1
348338,0
28649,0
391104,1
337413,1
272966,1
166513,1
146938,1
58515,1
338603,0
304511,1
250248,0
31431,1
22519,0
328799,0
88996,0
137196,1
13162,1
191999,0
53079,0
363319,0
77705,1
181452,1
289809,1
73937,1
276191,1
44347,1
251722,0
113653,0
58954,1
336946,0
377540,1
331987,0
214372,0
351453,1
238326,1
201586,1
101464,0
25385,0
299791,1
92522,0
210685,0
148540,0
142897,1
385512,0
80753,1
375127,0
19663,1
404577,0
79068,1
4501,1
10177,1
22981,0
50093,1
347705,0
321555,0
28762,1
291194,1
150896,0
129587,1
165501,0
257698,0
398910,0
28398,1
274819,1
69457,0
200602,0
50893,0
296859,0
357523,1
234292,1
311396,0
377633,0
410457,0
12525,0
97247,1
237475,1
314709,1
343148,1
277333,0
358621,0
230700,1
335883,1
168874,1
295176,0
224422,1
258356,1
374678,0
387576,1
27674,0
83989,0
155466,0
368655,0
135301,0
253642,1
65231,0
172241,0
75532,1
232989,1
112273,0
385866,0
302714,1
284894,1
12800,0
335689,0
330012,0
50807,0
274955,0
63204,0
267639,0
266529,1
131118,1
39740,1
142433,1
110710,0
302715,1
331856,0
36541,1
367566,1
277779,1
86499,0
349243,1
81303,0
236362,1
360981,0
305742,0
69289,0
190854,1
106986,1
406993,0
56132,1
172170,1
66219,1
293372,1
165116,1
178301,0
366249,0
161834,0
105915,1
223839,0
198821,1
85503,0
273643,1
262650,0
80371,0
221094,0
128804,1
62104,1
36027,1
382232,0
215684,0
285153,0
131379,0
404881,1
281544,1
2231,1
282993,0
248106,0
53474,1
87978,1
188870,0
176502,1
383592,0
353133,1
389811,1
105165,0
267684,0
79066,1
136175,1
7904,0
146767,1
122899,1
174717,0
269647,0
185898,1
182981,0
397898,1
222770,0
382568,0
307358,1
142995,1
214971,1
119884,0
238648,0
124447,1
63640,1
379165,1
13492,1
77534,0
191699,0
253709,1
372105,0
89585,0
79797,1
315832,0
362003,1
161753,1
12210,0
302533,1
260404,0
243465,1
319677,1
96659,0
327960,1
193612,1
367709,1
74231,0
396045,1
68851,0
156251,0
134574,1
172006,0
80917,0
43519,0
175778,1
211959,1
295303,0
369733,1
69237,0
11778,1
24209,0
164897,1
335986,0
165036,1
285359,1
229805,1
359860,0
291645,1
320263,1
164167,0
261305,0
308460,1
122964,1
253074,1
221745,0
362178,0
85574,0
28052,0
211730,1
186981,0
18695,1
297060,0
216066,1
305890,0
327155,0
392621,0
352393,0
372940,1
25146,0
58021,1
182939,0
324976,0
343030,0
217154,1
386059,1
51817,1
38689,1
84790,1
11697,0
270419,1
212768,0
257045,0
146140,1
35040,0
391890,1
267688,0
71858,1
124992,1
92174,1
221809,1
217758,0
305761,0
99161,1
242492,1
390250,1
229784,0
325463,0
6222,1
103073,1
218759,0
262942,1
395964,1
248606,1
341563,0
353383,0
19485,1
132152,1
164444,1
253972,0
30110,1
238435,1
344820,1
157311,0
106223,1
23665,0
402587,1
224577,0
32683,1
148559,0
282528,1
313631,0
264796,1
150330,0
126446,1
294083,1
